Domain,Host,Process,AgentName,Resource,MetricName,Record_Type,Period,Intended_End_Timestamp,Actual_Start_Timestamp,Actual_End_Timestamp,Count,Type,Value,Min,Max,String_Value
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,94,1025,7,4,12,7
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,94,1025,7,6,10,7
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,94,1025,7,6,10,7
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:24:00.0,2013-06-26 17:24:00.0,2013-06-26 17:48:00.0,95,1025,8,7,13,8
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:48:00.0,2013-06-26 17:48:00.0,2013-06-26 18:12:00.0,94,1025,0,0,5,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:48:00.0,2013-06-26 17:48:00.0,2013-06-26 18:12:00.0,95,1025,4,4,6,4
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:48:00.0,2013-06-26 17:48:00.0,2013-06-26 18:12:00.0,94,1025,6,6,7,6
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:48:00.0,2013-06-26 17:48:00.0,2013-06-26 18:12:00.0,95,1025,5,3,8,5
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 17:48:00.0,2013-06-26 17:48:00.0,2013-06-26 18:12:00.0,94,1025,6,4,8,6
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:12:00.0,2013-06-26 18:12:00.0,2013-06-26 18:36:00.0,95,1025,0,0,3,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:12:00.0,2013-06-26 18:12:00.0,2013-06-26 18:36:00.0,95,1025,5,3,10,5
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:12:00.0,2013-06-26 18:12:00.0,2013-06-26 18:36:00.0,95,1025,6,4,10,6
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:12:00.0,2013-06-26 18:12:00.0,2013-06-26 18:36:00.0,95,1025,6,2,10,6
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:12:00.0,2013-06-26 18:12:00.0,2013-06-26 18:36:00.0,95,1025,6,4,10,6
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:36:00.0,2013-06-26 18:36:00.0,2013-06-26 19:00:00.0,95,1025,0,0,1,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:36:00.0,2013-06-26 18:36:00.0,2013-06-26 19:00:00.0,95,1025,10,8,15,10
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:36:00.0,2013-06-26 18:36:00.0,2013-06-26 19:00:00.0,94,1025,10,9,18,10
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:36:00.0,2013-06-26 18:36:00.0,2013-06-26 19:00:00.0,95,1025,10,8,17,10
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 18:36:00.0,2013-06-26 18:36:00.0,2013-06-26 19:00:00.0,94,1025,9,7,14,9
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,95,1025,0,0,3,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,94,1025,7,5,12,7
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,94,1025,9,7,22,9
SuperDomain,hcbiwp10,SAP HostAgent Process,SAP HostAgent SMDA97,BCP|hcbiwp10_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,95,1025,7,3,12,7
SuperDomain,hcbiwp12,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp12_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:00:00.0,2013-06-26 19:00:00.0,2013-06-26 19:24:00.0,95,1025,7,5,21,7
SuperDomain,hcbiwp00,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp00_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1025,0,0,6,0
SuperDomain,hcbiwp13,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp13_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1025,8,4,14,8
SuperDomain,hcbiwp11,SAP HostAgent Process,SAP HostAgent SMDA98,BCP|hcbiwp11_BCP_00|Work processes|BTC,Running,?,1440,2013-06-26 19:24:00.0,2013-06-26 19:24:00.0,2013-06-26 19:48:00.0,95,1025,7,2,11,7
